Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
4/4/2008,49.973263,66.771675,49.671368,53.360069,55.433014,67.624939
4/7/2008,49.798943,66.587692,49.647186,53.27927,55.700726,67.78199
4/8/2008,49.266842,67.223198,49.413422,53.027916,55.614365,68.124603
4/9/2008,49.193439,66.830208,48.889469,52.175079,55.251659,68.253075
4/10/2008,49.899876,67.047623,49.074863,52.650871,55.804367,67.960426
4/11/2008,48.587914,66.228127,48.60733,51.735207,54.975315,67.860512
4/14/2008,48.248474,66.15287,48.567028,51.483852,54.845779,67.988976
4/15/2008,48.248474,66.587692,48.687931,51.636456,54.595345,68.624229
4/16/2008,50.358589,69.656609,49.195786,52.390545,54.958042,70.116081
4/17/2008,49.881527,69.1716,48.962009,52.525181,54.560799,70.166039
4/18/2008,51.477875,70.183388,49.228016,53.413933,55.009869,70.54435
4/21/2008,52.000828,70.568077,49.34087,53.15358,54.768066,70.151772
4/22/2008,51.367798,69.715141,48.792725,52.38155,54.163563,69.880531
4/23/2008,52.009991,68.544441,49.082924,52.686775,54.793968,70.344505
4/24/2008,52.652191,67.206512,49.042622,53.440853,54.854412,70.009026
4/25/2008,52.12009,69.213394,48.744377,53.907673,55.303471,70.108948
4/28/2008,51.890724,68.502632,48.889469,53.925617,55.493462,70.08754
4/29/2008,52.202671,66.278297,48.808842,54.383457,55.104858,69.616417
4/30/2008,51.771446,66.838585,48.647636,53.970493,54.880318,69.466515
5/1/2008,53.266891,66.328491,48.962009,55.326061,55.648911,70.158913
5/2/2008,53.257721,67.382118,48.970081,55.236286,55.709354,70.944092
5/5/2008,52.991653,68.728394,48.881409,54.724602,55.528004,70.373062
5/6/2008,53.542137,69.706795,49.042622,54.805382,55.355286,70.373062
5/7/2008,52.835693,68.83712,48.421921,54.320618,54.742157,69.480797
5/8/2008,53.184307,70.308846,48.478359,54.221874,54.897598,69.673531
5/9/2008,52.991653,69.547905,48.220413,54.123108,54.6558,69.866234
5/12/2008,53.597168,70.417572,48.60733,55.137539,55.001221,70.430161
5/13/2008,53.789841,71.145065,48.768543,55.110596,54.77668,70.437309
5/14/2008,53.954979,71.103271,48.929768,55.622303,54.940754,70.787041
5/15/2008,55.129311,72.449562,49.445656,56.22377,54.975315,70.787041
5/16/2008,55.202694,73.561714,49.437595,55.801849,55.044407,71.229607
5/19/2008,54.872425,72.984749,49.48597,55.478676,55.243019,71.936279
5/20/2008,54.055889,73.335945,49.002312,54.760506,55.225765,72.200371
5/21/2008,53.083416,71.370834,48.486423,53.808922,54.949406,72.186111
5/22/2008,53.331116,71.119972,48.720196,54.150059,55.234386,72.343147
5/23/2008,53.065067,70.216873,48.502537,53.458824,54.733521,71.129684
5/27/2008,53.954979,69.723511,48.639572,54.006424,54.992588,71.465164
5/28/2008,54.239384,71.872559,48.413868,54.311634,55.001221,71.543694
5/29/2008,54.487095,70.793839,48.865276,55.011845,55.692081,71.872025
5/30/2008,55.010044,71.655167,48.929768,54.706623,55.882076,71.879166
6/2/2008,54.193512,71.788986,48.542839,54.194935,55.415733,71.393745
6/3/2008,53.945801,71.839142,48.34132,54.32959,55.502098,70.965492
6/4/2008,54.377003,71.245422,48.534782,54.554028,55.692081,71.600769
6/5/2008,55.2761,73.871117,48.824966,55.487637,56.17569,72.564415
6/6/2008,53.872406,72.516449,47.623898,53.611423,54.845779,71.072586
6/9/2008,53.688927,73.770798,47.559406,53.476768,54.586704,72.000496
6/10/2008,53.542137,72.591705,48.018887,53.57552,54.301739,71.950546
6/11/2008,52.257698,71.680229,47.551346,52.453373,53.515869,71.479424
6/12/2008,52.606346,71.27887,47.752869,52.776554,53.662678,71.28672
6/13/2008,53.670567,73.453018,47.841545,53.764023,54.284447,72.050468
6/16/2008,53.918289,73.586823,47.406254,53.889725,54.163563,72.079033
6/17/2008,53.597168,74.10527,47.261158,53.306202,53.947659,72.300301
6/18/2008,52.899925,74.406319,46.72913,52.291798,53.533142,72.093307
6/19/2008,53.551289,73.887848,46.882286,52.911198,53.80085,72.335976
6/20/2008,52.211826,72.876053,46.253536,51.52874,53.084099,71.372368
6/23/2008,51.872368,73.91291,45.971409,50.756699,53.179073,71.986229
6/24/2008,51.587963,72.131798,45.931103,50.63102,53.274078,71.67215
6/25/2008,52.391525,72.062202,46.4002,51.54007,53.747486,72.080109
6/26/2008,50.527287,70.175323,45.429661,49.921581,52.750381,70.464127
6/27/2008,50.325253,70.854576,44.726021,49.615856,52.94981,69.860825
6/30/2008,49.765045,70.837814,44.701756,49.139309,53.417992,71.182358
7/1/2008,49.911999,70.108215,44.734108,49.22023,53.773479,71.584549
7/2/2008,49.021198,65.302956,44.588516,48.509899,53.565392,71.002785
7/3/2008,49.012009,65.445518,44.8069,48.455929,53.582726,70.24147
7/7/2008,49.315067,65.47068,44.661301,48.330055,53.339962,69.501709
7/8/2008,49.737503,64.850113,45.462006,49.471992,54.779243,69.573547
7/9/2008,48.203873,64.799789,45.138496,48.437954,54.761898,70.212746
7/10/2008,48.828354,66.42672,45.033344,47.8535,54.952641,70.492851
7/11/2008,48.43346,66.787308,44.855412,47.161148,54.423771,70.176857
7/14/2008,47.89164,66.988556,44.92012,46.909378,54.206997,69.444275
7/15/2008,48.029388,65.57132,45.049526,46.936356,54.92664,68.840958
7/16/2008,49.030376,65.940338,45.71273,48.608799,55.342812,67.576904
7/17/2008,49.783424,64.674049,45.777443,49.382072,55.793671,66.485229
7/18/2008,48.938549,64.179207,45.648022,49.148304,55.620266,66.873039
7/21/2008,48.754879,66.200279,45.373039,48.752663,55.186745,67.849831
7/22/2008,48.562035,65.31134,46.327404,49.85865,55.715637,67.634338
7/23/2008,49.20488,63.600582,46.95018,50.353168,56.149151,66.190727
7/24/2008,48.369164,62.300724,46.327404,49.184265,56.0798,65.630539
7/25/2008,49.06712,63.491554,46.262711,49.004429,56.417927,65.343254
7/28/2008,48.130409,63.281937,45.842148,48.015358,55.932407,65.206787
7/29/2008,49.039566,64.481133,46.731804,49.409046,56.209831,65.400696
7/30/2008,49.342628,67.005348,46.990612,49.660816,56.201183,66.485229
7/31/2008,49.122208,65.31974,46.36784,49.34613,56.513313,66.154831
8/1/2008,48.809998,63.466396,46.440639,49.112335,56.036434,64.481407
8/4/2008,48.626301,60.078381,46.893555,49.292156,56.617348,63.432804
8/5/2008,49.893631,60.547985,47.920731,51.342243,57.96125,64.036102
8/6/2008,50.646667,61.856251,48.171452,51.21637,58.221378,64.179726
8/7/2008,50.729317,60.916988,47.524418,50.038475,57.50172,63.863728
8/8/2008,51.666039,60.841511,48.672901,52.034615,58.819618,64.538872
8/11/2008,52.014996,60.019695,48.94788,53.158573,59.00169,65.091888
8/12/2008,52.060921,60.288036,49.061115,52.708973,58.732922,63.942719
8/13/2008,52.033371,62.443287,48.842751,52.04361,58.585529,64.531654
8/14/2008,52.35479,61.755623,48.98024,52.807896,58.897663,64.000175
8/15/2008,52.382336,60.925369,49.319931,53.410328,59.339836,64.32338
8/18/2008,51.711956,60.690594,48.867001,52.646034,58.741592,64.438278
8/19/2008,50.940529,61.000874,48.422173,51.54007,58.282043,64.538872
8/20/2008,51.096664,62.392967,48.33321,51.333275,58.108654,65.048775
8/21/2008,51.078293,63.239975,48.114826,51.360245,58.039299,65.537163
8/22/2008,51.776226,62.795483,48.656715,52.41227,58.654903,65.637711
8/25/2008,50.894615,61.478855,47.977348,51.324284,57.81385,65.084686
8/26/2008,50.655857,61.73885,47.775143,51.423187,57.805202,65.680817
8/27/2008,51.014004,62.644535,47.944992,51.620995,57.718483,66.29129
8/28/2008,51.528286,63.130966,48.34129,52.664024,58.238716,66.664772
8/29/2008,50.325253,62.476833,47.864109,52.250412,57.64045,65.652061
9/2/2008,49.517097,59.99453,48.2766,52.951763,57.666466,64.502937
9/3/2008,48.644684,59.113987,48.349377,53.185543,57.744492,63.676994
9/4/2008,47.138599,56.707165,47.556767,51.899731,56.296558,62.944389
9/5/2008,46.973293,57.453522,48.050133,51.95369,56.001755,61.852715
9/8/2008,47.166138,56.380104,49.053024,53.56319,57.059544,63.138344
9/9/2008,46.192684,53.176586,48.680988,52.466202,56.175179,61.112961
9/10/2008,46.468204,54.476437,48.745686,52.448223,56.296558,61.500774
9/11/2008,47.037567,55.709202,49.400818,53.122608,57.120216,62.211838
9/12/2008,47.111027,57.856052,49.562569,52.708973,56.955498,63.116783
9/15/2008,45.412102,54.283554,48.680988,51.468136,55.932407,60.933411
9/16/2008,45.494762,55.54985,48.94788,51.549065,55.871712,60.545567
9/17/2008,43.483585,53.537186,47.314129,49.391075,54.0336,57.543434
9/18/2008,44.943748,54.736389,48.446438,50.98259,55.091366,59.410789
9/19/2008,46.302895,58.266983,50.856628,51.414185,55.845699,61.335594
9/22/2008,44.723354,56.656834,47.589111,49.202232,54.311047,60.10746
9/23/2008,44.484577,54.484829,46.699459,48.806606,54.059612,59.303078
9/24/2008,44.730953,53.7001,46.819817,48.491104,54.259567,59.100449
9/25/2008,45.686966,53.775959,47.649345,49.21228,55.241985,60.685207
9/26/2008,45.769703,51.761463,47.641212,49.681053,55.381092,60.229336
9/29/2008,41.936409,46.476589,45.827633,46.742207,52.964146,57.501163
9/30/2008,43.600254,48.069641,46.681572,47.760891,53.920502,57.052479
10/1/2008,43.021126,47.091896,47.177654,47.274071,53.97266,57.580761
10/2/2008,41.0723,42.776337,45.925224,45.90382,53.111954,55.807827
10/3/2008,40.502377,42.675186,45.282734,44.858097,52.65987,55.380871
10/6/2008,39.003983,41.014709,43.583004,43.289513,50.155975,52.464584
10/7/2008,36.558762,37.938183,42.200455,40.918583,48.512787,50.235733
10/8/2008,36.292175,38.401772,41.590504,40.566998,47.860744,49.403522
10/9/2008,35.290192,36.024834,39.166965,38.448513,45.130821,46.668137
10/10/2008,35.01442,35.165104,38.304913,37.628151,43.6702,45.452412
10/13/2008,38.746593,39.716663,41.728767,40.404736,48.191113,49.866673
10/14/2008,37.312553,38.604061,40.207954,39.737633,48.373699,49.721935
10/15/2008,34.554794,33.403473,37.418453,36.275913,45.078651,45.394505
10/16/2008,36.255402,35.569675,38.687134,37.93465,46.608799,47.29771
10/17/2008,36.12672,35.434822,39.142563,38.033825,46.808769,47.717438
10/20/2008,37.33094,38.477631,40.338078,39.196735,48.304138,51.842228
10/21/2008,35.363735,36.429428,39.492279,38.448513,47.921597,50.134407
10/22/2008,34.159504,32.923027,37.890144,36.627506,45.6003,47.109562
10/23/2008,33.819389,32.535301,37.914543,36.393108,45.974136,49.041698
10/24/2008,32.890934,31.405834,36.239216,34.950722,44.861305,47.587166
10/27/2008,32.045212,29.399776,35.547916,33.886978,43.244205,45.785278
10/28/2008,35.418892,32.577438,38.679005,37.583069,46.252346,50.134407
10/29/2008,34.922508,34.086201,38.215458,37.474895,45.704617,49.389065
10/30/2008,36.016399,35.215664,39.549206,38.863186,46.669662,51.574486
10/31/2008,36.301369,35.721405,39.51667,39.692554,47.373886,51.002796
11/3/2008,36.034794,35.712967,39.630535,39.449154,47.539059,50.959377
11/4/2008,37.19305,37.6516,40.777245,40.41375,48.269356,52.211288
11/5/2008,35.133904,35.122952,39.427223,38.403435,46.756596,50.18507
11/6/2008,33.451679,32.48473,38.215458,36.934002,45.226448,48.014122
11/7/2008,34.122734,33.639473,38.817272,37.610119,46.53056,50.2285
11/10/2008,33.525215,33.706909,38.597672,37.132324,46.148029,49.229858
11/11/2008,32.808201,32.130714,37.873886,36.041515,45.417725,48.940388
11/12/2008,31.190311,29.804354,36.45879,34.031216,43.957119,47.529278
11/13/2008,32.936897,32.493149,38.394375,35.978432,46.487091,50.96661
11/14/2008,31.18111,30.588234,37.207005,34.59013,44.852596,49.323933
11/17/2008,30.482489,29.812794,36.556385,33.760757,44.104923,49.541031
11/18/2008,30.804226,29.264917,36.954876,33.715691,44.052738,49.418011
11/19/2008,29.103613,27.056555,35.344604,31.921728,42.400879,47.825962
11/20/2008,27.715532,23.971611,33.962055,30.335108,39.688343,45.083347
11/21/2008,29.112804,26.095671,36.060276,31.741423,41.018536,48.62199
11/24/2008,30.914541,28.000586,36.792236,33.670612,42.296558,49.758121
11/25/2008,30.510061,28.826614,36.792236,34.463909,42.713871,50.127182
11/26/2008,31.879757,30.478651,37.581097,35.879261,43.105091,50.669899
11/28/2008,31.760248,30.5208,37.987732,36.131683,43.548496,51.62513
12/1/2008,29.47131,27.284134,35.808182,33.44524,40.896809,48.187794
12/2/2008,30.399755,28.43889,36.572651,34.481964,42.426964,49.099598
12/3/2008,31.190311,28.135447,37.467236,35.626846,43.548496,50.112705
12/4/2008,29.986084,27.452713,36.353077,35.61784,42.548679,47.949005
12/5/2008,31.18111,28.270308,37.597359,37.195435,44.087536,49.034466
12/8/2008,32.707077,30.748386,38.247978,37.95269,44.374439,49.432472
12/9/2008,32.725468,30.529232,37.036205,36.870903,43.574577,48.824619
12/10/2008,32.808201,32.02956,37.369644,37.68224,43.809315,49.758121
12/11/2008,31.842981,30.942259,36.50758,36.618477,43.80064,49.273273
12/12/2008,32.449688,31.397409,36.45879,36.771748,43.896255,49.461422
12/15/2008,32.036034,31.068676,36.377472,36.357044,43.80064,48.745007
12/16/2008,33.50684,33.083179,37.686817,38.078907,45.504662,50.387695
12/17/2008,33.06559,33.226456,37.703091,38.295254,45.365547,49.070652
12/18/2008,32.330185,31.431112,37.597359,37.799435,45.478573,49.179211
12/19/2008,32.440506,31.245682,37.361526,37.817463,45.913296,49.215382
12/22/2008,31.916534,30.05722,37.028084,36.997105,45.574203,48.788433
12/23/2008,31.614389,30.006056,36.70594,36.620205,45.432709,48.363834
12/24/2008,31.595961,29.767309,36.968235,36.783283,45.362816,48.56115
12/26/2008,31.715714,30.526196,37.197746,36.901077,45.563717,48.933849
12/29/2008,31.503849,29.989014,36.943649,36.529606,45.196842,48.846157
12/30/2008,32.277626,31.012234,37.656776,37.544327,46.332439,49.745033
12/31/2008,32.544754,31.626163,37.935482,38.377838,46.900223,50.680447
1/2/2009,33.834396,32.956356,38.845333,39.691532,47.765038,51.70356
1/5/2009,34.037048,33.357121,38.763367,39.673409,47.249641,52.237041
1/6/2009,34.967422,34.405918,38.566639,40.053932,46.611965,51.93742
1/7/2009,33.797546,32.487381,38.115814,39.102638,46.19268,50.98008
1/8/2009,34.009418,33.271854,38.107616,38.812721,46.445999,51.199314
1/9/2009,33.161949,32.470325,37.55843,37.93391,46.017963,50.673157
1/12/2009,32.701366,30.884336,37.181358,37.118507,45.511314,50.578144
1/13/2009,32.618454,31.080441,37.230553,36.973549,45.939354,49.701195
1/14/2009,31.577538,29.613831,36.091179,35.922604,45.21431,49.087326
1/15/2009,31.761759,30.330074,36.353462,36.629272,45.528778,49.189644
1/16/2009,32.093399,30.799061,36.779697,37.118507,46.026718,50.205421
1/20/2009,30.508989,28.897575,35.992798,35.243114,44.707661,49.20425
1/21/2009,32.056545,30.278917,36.427235,36.040375,45.808311,49.788879
1/22/2009,31.374886,29.588243,36.181316,35.850128,45.843266,49.774269
1/23/2009,31.835464,30.159552,35.919029,35.65987,45.974281,49.876579
1/26/2009,32.167088,29.784365,36.082962,35.958843,45.764633,50.950859
1/27/2009,32.600037,30.091328,36.328876,35.922604,46.638184,51.206619
1/28/2009,33.677795,31.250984,36.902672,37.009777,47.232189,51.550102
1/29/2009,32.64608,30.287449,36.402649,35.922604,46.70805,51.301617
1/30/2009,31.642021,29.059578,35.082951,34.92601,46.140263,50.09581
2/2/2009,32.111816,28.650286,34.894409,34.808224,46.620716,50.431988
2/3/2009,32.609241,29.136316,35.607544,35.632679,47.616539,50.811993
2/4/2009,32.821102,29.554136,34.919014,34.826347,47.363216,51.257771
2/5/2009,33.456711,30.398298,35.369839,35.587383,47.721375,51.550102
2/6/2009,34.617393,31.634689,36.099377,36.547749,48.271694,52.156654
2/9/2009,34.773979,31.702911,35.615742,36.393715,48.123192,51.630489
2/10/2009,33.38303,30.159552,34.369816,35.007545,46.638184,50.22736
2/11/2009,33.401447,30.295971,34.566536,35.016609,47.1623,49.788879
2/12/2009,33.576469,30.824636,34.992771,35.234047,47.686424,49.357719
2/13/2009,33.622532,30.43239,34.755066,34.699516,47.406895,49.248085
2/17/2009,32.121029,28.633238,33.853405,33.757275,46.38485,46.96072
2/18/2009,32.13945,28.411533,33.837009,33.702927,46.332439,46.295692
2/19/2009,31.218277,28.070459,33.877991,33.739162,46.140263,46.449162
2/20/2009,31.190639,28.087515,33.386173,33.548912,45.72097,45.265282
2/23/2009,30.029976,25.964319,32.648449,32.697269,44.672718,44.110638
2/24/2009,30.859032,27.166611,33.361584,33.77541,45.371544,45.462593
2/25/2009,30.914301,26.629416,33.099277,33.594212,44.672718,45.177589
2/26/2009,30.564253,26.348034,32.468117,32.715389,42.392792,44.490643
2/27/2009,30.536623,26.228651,32.22221,32.742569,40.768002,43.796391
3/2/2009,29.597038,24.182205,31.230371,31.646313,38.916111,42.130184
3/3/2009,29.504923,24.506231,30.968061,31.229561,38.959797,40.573601
3/4/2009,30.333965,25.751154,31.484484,31.927197,39.894482,41.384777
3/5/2009,29.4128,24.625603,30.468056,30.966818,38.715195,39.872036
3/6/2009,29.210146,24.93257,30.656597,30.731256,39.352879,40.091263
3/9/2009,28.417942,24.668243,30.353302,30.160488,38.916111,39.16317
3/10/2009,30.297117,26.237185,31.140213,31.945292,40.182739,40.018192
3/11/2009,31.070894,26.817015,31.386118,32.026833,39.597477,39.820869
3/12/2009,31.973637,27.541792,32.156624,33.159332,41.624073,40.434753
3/13/2009,31.927582,27.592958,32.689426,33.539837,42.881966,41.048607
3/16/2009,31.439358,27.789072,33.000916,32.959999,42.392792,42.144787
3/17/2009,32.507912,27.882872,33.550102,34.291813,43.178963,42.839046
3/18/2009,33.115891,28.752613,33.591095,34.998497,43.161488,44.008312
3/19/2009,33.318535,29.801414,33.279617,34.708569,42.25301,44.709873
3/20/2009,32.692139,29.127796,33.222244,34.047203,42.034637,44.147167
3/23/2009,34.580544,30.926956,34.599323,36.121925,43.807919,46.098385
3/24/2009,34.138371,30.841692,34.443573,35.750469,43.170235,45.141045
3/25/2009,34.264801,31.162144,34.745102,36.140598,43.485542,45.082668
3/26/2009,35.409115,32.301693,35.306839,37.322868,44.065231,45.821609
3/27/2009,34.597019,31.376337,34.968136,36.668072,43.599728,45.104832
3/30/2009,33.628048,29.911188,34.034676,35.749546,43.345013,44.240276
3/31/2009,34.172527,30.065424,33.86945,35.785938,43.388943,44.971825
4/1/2009,34.92923,31.213549,34.447704,36.44072,43.327465,44.868378
4/2/2009,36.045891,32.712967,35.26553,38.023113,43.538254,45.644257
4/3/2009,36.654938,33.304165,35.480324,38.277763,42.932205,45.969406
4/6/2009,36.230431,32.601585,35.372932,37.98674,43.05518,45.489094
4/7/2009,35.224548,31.444885,34.778145,36.913616,42.659931,45.104832
4/8/2009,35.962833,31.856157,35.125099,37.77758,43.028824,45.747719
4/9/2009,36.922565,33.475533,35.653786,38.777946,43.22205,45.888115
4/13/2009,36.885658,33.963902,35.405956,38.841602,43.529469,45.333904
4/14/2009,36.451916,33.278454,34.81945,38.177719,43.362591,44.654091
4/15/2009,36.32272,33.698292,35.496841,38.259579,43.590942,45.237839
4/16/2009,37.393211,33.94677,36.058571,39.341785,43.775402,45.511257
4/17/2009,37.402431,34.152397,36.372486,39.614613,44.232117,45.592541
4/20/2009,36.295033,32.07037,35.505108,38.277763,43.301113,44.868378
4/21/2009,36.830288,32.910038,35.653786,39.023487,42.984917,45.082668
4/22/2009,36.941021,33.167068,35.57119,39.132622,42.422779,44.602364
4/23/2009,37.033306,33.347,35.505108,39.096241,42.431564,44.624535
4/24/2009,37.873093,34.846424,35.926403,39.623718,42.57209,44.476746
4/27/2009,37.679295,33.929634,35.835526,39.187187,43.05518,44.920109
4/28/2009,37.393211,33.552643,35.942921,39.168987,43.134224,45.00877
4/29/2009,38.159161,34.606514,36.397259,40.114799,43.432861,45.437363
4/30/2009,38.399097,35.489017,36.438572,40.496754,43.362591,45.496475
5/1/2009,38.639042,36.071659,36.463348,40.323963,43.230846,46.42754
5/4/2009,39.285023,38.290791,37.4464,41.478939,44.030106,47.188637
5/5/2009,39.201962,38.050892,37.215084,41.615353,44.355091,47.166477
5/6/2009,39.192734,38.393604,37.380318,41.66082,44.100376,47.011295
5/7/2009,37.946915,37.176933,37.372055,41.151543,45.119228,47.343819
5/8/2009,37.790024,38.385052,37.801609,41.49712,45.611073,48.178825
5/11/2009,37.808479,37.571075,37.256393,41.133362,45.084091,47.94236
5/12/2009,37.559319,37.622486,37.562046,40.669548,45.71648,48.075363
5/13/2009,36.682636,35.506168,37.206814,39.478207,45.55838,46.81918
5/14/2009,37.180965,36.183033,37.305965,39.505489,45.55838,46.664005
5/15/2009,37.208645,35.985977,37.40509,39.187187,45.198269,45.636879
5/18/2009,38.186852,37.553936,38.074215,40.715027,45.602299,45.755096
5/19/2009,38.491375,38.230816,38.305519,40.551323,45.382717,46.530994
5/20/2009,38.205303,38.504982,38.404659,40.242107,45.532028,45.888115
5/21/2009,37.660839,37.391144,37.991619,39.550961,45.075314,45.407806
5/22/2009,37.402431,37.588207,38.024651,39.660088,44.961121,45.67382
5/26/2009,38.777458,38.513554,38.50378,40.833248,45.663788,46.900463
5/27/2009,38.491375,37.75956,37.636395,40.042049,45.189487,46.095024
5/28/2009,39.054302,38.427876,37.975086,40.005657,45.391502,47.018688
5/29/2009,39.395744,39.370373,38.561611,40.505852,46.138073,47.395554
6/1/2009,40.752323,41.049709,39.420746,42.06097,46.419136,48.962109
6/2/2009,40.549294,41.152538,39.982475,42.279243,46.972473,48.511356
6/3/2009,40.327824,39.653114,39.627262,41.94276,46.893425,47.654167
6/4/2009,40.86306,40.561337,39.833778,41.779045,46.366428,48.045815
6/5/2009,41.056858,40.304291,39.71814,41.642632,46.313747,48.230541
6/8/2009,40.992264,39.68737,39.71814,41.75177,45.707695,47.949753
6/9/2009,41.425991,40.792683,39.585945,41.94276,45.69014,47.683735
6/10/2009,41.112225,40.844078,39.412476,41.533493,45.496918,48.415279
6/11/2009,41.536732,41.426716,39.404209,41.242496,45.857006,49.375908
6/12/2009,41.472134,40.706997,39.470299,41.333435,46.146843,49.996616
6/15/2009,40.826157,38.941967,38.751602,40.387634,44.961121,48.932545
6/16/2009,40.429333,38.050892,38.074215,39.723751,44.925995,48.703476
6/17/2009,40.669277,37.528233,38.181614,40.123898,45.77795,48.636963
6/18/2009,40.447788,37.588207,38.792912,40.151173,46.788033,49.664089
6/19/2009,40.936897,37.80241,38.586384,40.405819,47.077881,49.117268
6/22/2009,39.930992,35.309093,38.165092,39.532768,46.129284,49.006428
6/23/2009,39.709515,35.866028,37.999874,39.187187,46.111736,48.518742
6/24/2009,40.320679,36.435295,38.063938,39.467213,46.377262,48.84436
6/25/2009,41.152779,37.518814,38.696239,40.552616,47.691742,49.748055
6/26/2009,41.088058,37.441414,38.729538,40.37019,47.718212,49.524006
6/29/2009,41.365433,37.733803,39.06234,40.698563,48.018166,50.22607
6/30/2009,41.134296,37.346832,38.879292,40.424915,47.744671,49.897423
7/1/2009,41.411663,37.364017,39.511612,40.579994,47.621178,50.674164
7/2/2009,40.533314,36.452503,38.887608,39.303028,46.527233,49.232735
7/6/2009,40.274441,35.618359,39.253696,39.394226,46.791901,49.389561
7/7/2009,39.248169,34.706837,38.712891,38.637188,46.597824,48.329033
7/8/2009,39.285145,34.586449,38.696239,38.974663,46.915409,48.209538
7/9/2009,39.460815,35.025005,38.454979,39.056763,46.377262,48.366367
7/10/2009,39.710445,34.835823,38.454979,38.856087,46.244938,48.187126
7/13/2009,40.487095,35.790352,39.054016,39.549309,46.941872,48.881699
7/14/2009,40.644272,36.056931,39.353542,39.941513,47.109497,49.367165
7/15/2009,42.354736,37.656406,40.318649,40.953957,47.541779,50.315681
7/16/2009,43.085133,38.602325,40.551613,41.33704,47.877014,50.412766
7/17/2009,43.473473,38.886097,40.634811,41.428249,47.65646,50.128967
7/20/2009,43.880268,39.866428,40.817844,42.157948,47.868183,50.509865
7/21/2009,44.120667,39.857826,40.842812,42.06673,48.538654,51.017719
7/22/2009,44.398029,39.918026,40.817844,42.349472,48.247536,50.853405
7/23/2009,45.17469,41.164928,41.782982,43.033566,49.447327,52.078259
7/24/2009,44.888054,41.680882,41.982658,43.143036,50.303047,52.884853
7/27/2009,44.740131,41.792667,42.082493,43.106541,50.303047,52.89233
7/28/2009,44.878822,41.397118,42.057529,43.206863,50.400105,52.137997
7/29/2009,44.749382,40.339386,42.057529,43.070057,50.576538,51.891537
7/30/2009,44.93428,41.474487,42.298813,43.544365,50.594189,52.608521
7/31/2009,44.851067,42.25703,42.423607,43.407536,50.329521,52.123066
8/3/2009,45.563011,43.856503,42.523453,44.146351,50.585361,52.586121
8/4/2009,45.368835,44.123077,42.723122,44.201065,50.603008,52.003574
8/5/2009,45.054482,44.27787,42.382019,44.018661,50.117802,51.607742
8/6/2009,44.721638,43.968304,41.999287,44.036888,49.517906,51.533051
8/7/2009,45.119183,44.492851,42.340412,45.167908,49.985462,52.22015
8/10/2009,44.851067,43.667316,42.165691,44.985504,50.258953,52.406872
8/11/2009,44.370304,43.452343,41.974339,44.620655,50.25013,52.264961
8/12/2009,45.14695,43.951103,41.924412,44.976372,50.391285,52.578655
8/13/2009,45.563011,45.146404,41.990978,45.231762,50.356003,52.45916
8/14/2009,45.091461,44.105888,41.766331,44.693626,50.25013,52.436733
8/17/2009,43.945004,41.818478,41.225533,43.526112,50.206024,51.712296
8/18/2009,44.564461,42.91058,41.508404,43.845364,50.117802,51.824322
8/19/2009,44.795601,43.28894,41.799603,44.283165,50.797081,52.27243
8/20/2009,45.285629,43.581326,42.090805,44.629772,51.10585,52.533833
8/21/2009,45.951309,44.802425,42.590004,45.405075,51.617531,53.489807
8/24/2009,45.85886,44.518665,42.448574,45.259129,51.811615,53.564507
8/25/2009,45.923584,44.080093,42.440239,45.788158,52.040985,53.318035
8/26/2009,45.97905,43.865116,42.523453,45.97971,51.961601,53.332977
8/27/2009,46.163979,43.933899,42.531765,46.089165,51.98806,53.176125
8/28/2009,46.330395,44.372471,42.348736,46.034443,51.591076,53.198532
8/31/2009,45.877354,43.512527,42.365364,45.487164,51.520496,52.548775
9/1/2009,44.93428,42.29142,41.733051,44.793953,50.80592,52.108112
9/2/2009,44.952774,42.678394,41.724724,44.620655,50.735336,51.667484
9/3/2009,45.211655,43.57272,41.932735,45.250004,50.735336,51.824322
9/4/2009,46.016052,44.295071,42.273846,45.824654,51.39698,52.048378
9/8/2009,46.422863,45.146404,42.83128,46.116508,51.247009,52.242554
9/9/2009,46.783432,45.38718,42.939438,46.590809,51.749874,52.242554
9/10/2009,47.430649,46.178322,43.180729,47.156334,52.190968,52.354588
9/11/2009,47.365917,46.401909,43.347122,47.028629,52.270355,52.145458
9/14/2009,47.384415,47.150055,43.388729,47.247532,52.552681,52.899807
9/15/2009,47.634048,48.319553,43.322166,47.429977,52.173321,53.392719
9/16/2009,48.124069,49.317078,43.654964,48.104931,52.464447,54.132111
9/17/2009,48.040859,49.007496,43.663277,47.986351,52.51738,53.878162
9/18/2009,48.114815,48.878517,44.179123,48.177902,52.420341,54.020092
9/21/2009,48.13332,48.551739,43.937843,48.305595,52.693821,53.810959
9/22/2009,48.319374,49.441891,43.980499,48.38969,52.575161,53.741573
9/23/2009,48.134239,48.286068,43.997227,47.777176,51.964138,53.42482
9/24/2009,47.84729,47.225109,43.737961,47.274353,51.822437,53.311699
9/25/2009,47.588108,46.535065,43.61253,46.936089,51.689602,53.130711
9/28/2009,48.384167,47.535625,43.972137,47.612621,52.442314,53.59827
9/29/2009,48.004654,47.587395,44.089214,47.950867,52.415749,53.824543
